CESC,CESC.NS
CGPOWER,CGPOWER.NS
CRISIL,CRISIL.NS
CSBBANK,CSBBANK.NS
CAMPUS,CAMPUS.NS
CANFINHOME,CANFINHOME.NS
CANBK,CANBK.NS
CAPLIPOINT,CAPLIPOINT.NS
CGCL,CGCL.NS
CARBORUNIV,CARBORUNIV.NS
CASTROLIND,CASTROLIND.NS
CEATLTD,CEATLTD.NS
CENTRALBK,CENTRALBK.NS
CDSL,CDSL.NS
CENTURYPLY,CENTURYPLY.NS
CENTURYTEX,CENTURYTEX.NS
CERA,CERA.NS
CHALET,CHALET.NS
CHAMBLFERT,CHAMBLFERT.NS
CHEMPLASTS,CHEMPLASTS.NS
CHOLAHLDNG,CHOLAHLDNG.NS
CHOLAFIN,CHOLAFIN.NS
CIPLA,CIPLA.NS
CUB,CUB.NS
CLEAN,CLEAN.NS
COALINDIA,COALINDIA.NS
COCHINSHIP,COCHINSHIP.NS
COFORGE,COFORGE.NS
COLPAL,COLPAL.NS
CAMS,CAMS.NS
CONCOR,CONCOR.NS
COROMANDEL,COROMANDEL.NS
CREDITACC,CREDITACC.NS
CROMPTON,CROMPTON.NS
CUMMINSIND,CUMMINSIND.NS
CYIENT,CYIENT.NS
DCMSHRIRAM,DCMSHRIRAM.NS
DLF,DLF.NS
DABUR,DABUR.NS
DALBHARAT,DALBHARAT.NS
DEEPAKFERT,DEEPAKFERT.NS
DEEPAKNTR,DEEPAKNTR.NS
DELHIVERY,DELHIVERY.NS
DELTACORP,DELTACORP.NS
DEVYANI,DEVYANI.NS
DHANI,DHANI.NS
DBL,DBL.NS
DIVISLAB,DIVISLAB.NS
DIXON,DIXON.NS
LALPATHLAB,LALPATHLAB.NS
DRREDDY,DRREDDY.NS
EIDPARRY,EIDPARRY.NS
EIHOTEL,EIHOTEL.NS
EPL,EPL.NS
EASEMYTRIP,EASEMYTRIP.NS
EDELWEISS,EDELWEISS.NS
EICHERMOT,EICHERMOT.NS
ELGIEQUIP,ELGIEQUIP.NS
EMAMILTD,EMAMILTD.NS
ENDURANCE,ENDURANCE.NS
ENGINERSIN,ENGINERSIN.NS
EQUITASBNK,EQUITASBNK.NS
ESCORTS,ESCORTS.NS
EXIDEIND,EXIDEIND.NS
FDC,FDC.NS
NYKAA,NYKAA.NS
FEDERALBNK,FEDERALBNK.NS
FACT,FACT.NS
FINEORG,FINEORG.NS
FINCABLES,FINCABLES.NS
FINPIPE,FINPIPE.NS
FSL,FSL.NS
FORTIS,FORTIS.NS
GRINFRA,GRINFRA.NS
GAIL,GAIL.NS
GMMPFAUDLR,GMMPFAUDLR.NS
GMRINFRA,GMRINFRA.NS
GALAXYSURF,GALAXYSURF.NS
GARFIBRES,GARFIBRES.NS
GICRE,GICRE.NS
GLAND,GLAND.NS
GLAXO,GLAXO.NS
GLENMARK,GLENMARK.NS
GOCOLORS,GOCOLORS.NS
GODFRYPHLP,GODFRYPHLP.NS
GODREJAGRO,GODREJAGRO.NS
GODREJCP,GODREJCP.NS
GODREJIND,GODREJIND.NS
GODREJPROP,GODREJPROP.NS
GRANULES,GRANULES.NS
GRAPHITE,GRAPHITE.NS
GRASIM,GRASIM.NS
GESHIP,GESHIP.NS
GREENPANEL,GREENPANEL.NS
GRINDWELL,GRINDWELL.NS
GUJALKALI,GUJALKALI.NS
GAEL,GAEL.NS
FLUOROCHEM,FLUOROCHEM.NS
GUJGASLTD,GUJGASLTD.NS
GNFC,GNFC.NS
GPPL,GPPL.NS
GSFC,GSFC.NS
GSPL,GSPL.NS
HEG,HEG.NS
HCLTECH,HCLTECH.NS
HDFCAMC,HDFCAMC.NS
HDFCBANK,HDFCBANK.NS
HDFCLIFE,HDFCLIFE.NS
HFCL,HFCL.NS
HLEGLAS,HLEGLAS.NS
HAPPSTMNDS,HAPPSTMNDS.NS
HATSUN,HATSUN.NS
HAVELLS,HAVELLS.NS
HEROMOTOCO,HEROMOTOCO.NS
HIKAL,HIKAL.NS
HINDALCO,HINDALCO.NS
HGS,HGS.NS
HAL,HAL.NS
HINDCOPPER,HINDCOPPER.NS
HINDPETRO,HINDPETRO.NS
HINDUNILVR,HINDUNILVR.NS
HINDZINC,HINDZINC.NS
POWERINDIA,POWERINDIA.NS
HOMEFIRST,HOMEFIRST.NS
HONAUT,HONAUT.NS
HUDCO,HUDCO.NS
HDFC,HDFC.NS
ICICIBANK,ICICIBANK.NS
ICICIGI,ICICIGI.NS
ICICIPRULI,ICICIPRULI.NS
ISEC,ISEC.NS
IDBI,IDBI.NS
IDFCFIRSTB,IDFCFIRSTB.NS
IDFC,IDFC.NS
IFBIND,IFBIND.NS
IIFL,IIFL.NS
IRB,IRB.NS
ITC,ITC.NS
ITI,ITI.NS
INDIACEM,INDIACEM.NS
IBULHSGFIN,IBULHSGFIN.NS
IBREALEST,IBREALEST.NS
INDIAMART,INDIAMART.NS
INDIANB,INDIANB.NS
IEX,IEX.NS
INDHOTEL,INDHOTEL.NS
IOC,IOC.NS
IOB,IOB.NS
IRCTC,IRCTC.NS
IRFC,IRFC.NS
INDIGOPNTS,INDIGOPNTS.NS
INDOCO,INDOCO.NS
IGL,IGL.NS
INDUSTOWER,INDUSTOWER.NS
INDUSINDBK,INDUSINDBK.NS
INFIBEAM,INFIBEAM.NS
NAUKRI,NAUKRI.NS
INFY,INFY.NS
INOXLEISUR,INOXLEISUR.NS
INTELLECT,INTELLECT.NS
INDIGO,INDIGO.NS
IPCALAB,IPCALAB.NS
JBCHEPHARM,JBCHEPHARM.NS
JKCEMENT,JKCEMENT.NS
JBMA,JBMA.NS
JKLAKSHMI,JKLAKSHMI.NS
JKPAPER,JKPAPER.NS
JMFINANCIL,JMFINANCIL.NS
JSWENERGY,JSWENERGY.NS
JSWSTEEL,JSWSTEEL.NS
JAMNAAUTO,JAMNAAUTO.NS
JSL,JSL.NS
JINDALSTEL,JINDALSTEL.NS
JUBLFOOD,JUBLFOOD.NS
JUBLINGREA,JUBLINGREA.NS
JUBLPHARMA,JUBLPHARMA.NS
JUSTDIAL,JUSTDIAL.NS
JYOTHYLAB,JYOTHYLAB.NS
KPRMILL,KPRMILL.NS
KEI,KEI.NS
KNRCON,KNRCON.NS
KPITTECH,KPITTECH.NS
KRBL,KRBL.NS
KAJARIACER,KAJARIACER.NS
KALPATPOWR,KALPATPOWR.NS
KALYANKJIL,KALYANKJIL.NS
KANSAINER,KANSAINER.NS
KARURVYSYA,KARURVYSYA.NS
KEC,KEC.NS
KOTAKBANK,KOTAKBANK.NS
KIMS,KIMS.NS
L&TFH,L&TFH.NS
LTTS,LTTS.NS
LICHSGFIN,LICHSGFIN.NS
LTIM,LTIM.NS
LAXMIMACH,LAXMIMACH.NS
LT,LT.NS
LATENTVIEW,LATENTVIEW.NS
LAURUSLABS,LAURUSLABS.NS
LXCHEM,LXCHEM.NS
LEMONTREE,LEMONTREE.NS
LICI,LICI.NS
LINDEINDIA,LINDEINDIA.NS
LUPIN,LUPIN.NS
LUXIND,LUXIND.NS
MMTC,MMTC.NS
MOIL,MOIL.NS
MRF,MRF.NS
MTARTECH,MTARTECH.NS
LODHA,LODHA.NS
MGL,MGL.NS
M&MFIN,M&MFIN.NS
M&M,M&M.NS
MAHINDCIE,MAHINDCIE.NS
MHRIL,MHRIL.NS
MAHLIFE,MAHLIFE.NS
MAHLOG,MAHLOG.NS
MANAPPURAM,MANAPPURAM.NS
MRPL,MRPL.NS
MARICO,MARICO.NS
MARUTI,MARUTI.NS
MASTEK,MASTEK.NS
MFSL,MFSL.NS
MAXHEALTH,MAXHEALTH.NS
MAZDOCK,MAZDOCK.NS
MEDPLUS,MEDPLUS.NS
METROBRAND,METROBRAND.NS
METROPOLIS,METROPOLIS.NS
MSUMI,MSUMI.NS
MOTILALOFS,MOTILALOFS.NS
MPHASIS,MPHASIS.NS
MCX,MCX.NS
MUTHOOTFIN,MUTHOOTFIN.NS
NATCOPHARM,NATCOPHARM.NS
NBCC,NBCC.NS
NCC,NCC.NS
NHPC,NHPC.NS
NLCINDIA,NLCINDIA.NS
NOCIL,NOCIL.NS
NTPC,NTPC.NS
NH,NH.NS
NATIONALUM,NATIONALUM.NS
NAVINFLUOR,NAVINFLUOR.NS
NAZARA,NAZARA.NS
NESTLEIND,NESTLEIND.NS
NETWORK18,NETWORK18.NS
NAM-INDIA,NAM-INDIA.NS
NUVOCO,NUVOCO.NS
OBEROIRLTY,OBEROIRLTY.NS
ONGC,ONGC.NS
OIL,OIL.NS
OLECTRA,OLECTRA.NS
PAYTM,PAYTM.NS
OFSS,OFSS.NS
ORIENTELEC,ORIENTELEC.NS
POLICYBZR,POLICYBZR.NS
PCBL,PCBL.NS
PIIND,PIIND.NS
PNBHOUSING,PNBHOUSING.NS
PNCINFRA,PNCINFRA.NS
PVR,PVR.NS
PAGEIND,PAGEIND.NS
PATANJALI,PATANJALI.NS
PERSISTENT,PERSISTENT.NS
PETRONET,PETRONET.NS
PFIZER,PFIZER.NS
PHOENIXLTD,PHOENIXLTD.NS
PIDILITIND,PIDILITIND.NS
POLYMED,POLYMED.NS
POLYCAB,POLYCAB.NS
POLYPLEX,POLYPLEX.NS
POONAWALLA,POONAWALLA.NS
PFC,PFC.NS
POWERGRID,POWERGRID.NS
PRAJIND,PRAJIND.NS
PRESTIGE,PRESTIGE.NS
PRINCEPIPE,PRINCEPIPE.NS
PRSMJOHNSN,PRSMJOHNSN.NS
PRIVISCL,PRIVISCL.NS
PGHL,PGHL.NS
PGHH,PGHH.NS
PNB,PNB.NS
QUESS,QUESS.NS
RBLBANK,RBLBANK.NS
RECLTD,RECLTD.NS
RHIM,RHIM.NS
RITES,RITES.NS
RADICO,RADICO.NS
RVNL,RVNL.NS
RAIN,RAIN.NS
RAINBOW,RAINBOW.NS
RAJESHEXPO,RAJESHEXPO.NS
RALLIS,RALLIS.NS
RCF,RCF.NS
RATNAMANI,RATNAMANI.NS
RTNINDIA,RTNINDIA.NS
RAYMOND,RAYMOND.NS
REDINGTON,REDINGTON.NS
RELAXO,RELAXO.NS
RELIANCE,RELIANCE.NS
RBA,RBA.NS
ROSSARI,ROSSARI.NS
ROUTE,ROUTE.NS
SBICARD,SBICARD.NS
SBILIFE,SBILIFE.NS
SIS,SIS.NS
SJVN,SJVN.NS
SKFINDIA,SKFINDIA.NS
SRF,SRF.NS
MOTHERSON,MOTHERSON.NS
SANOFI,SANOFI.NS
SAPPHIRE,SAPPHIRE.NS
SCHAEFFLER,SCHAEFFLER.NS
SHARDACROP,SHARDACROP.NS
SFL,SFL.NS
SHILPAMED,SHILPAMED.NS
SHOPERSTOP,SHOPERSTOP.NS
SHREECEM,SHREECEM.NS
RENUKA,RENUKA.NS
SHRIRAMFIN,SHRIRAMFIN.NS
SHYAMMETL,SHYAMMETL.NS
SIEMENS,SIEMENS.NS
SOBHA,SOBHA.NS
SOLARINDS,SOLARINDS.NS
SONACOMS,SONACOMS.NS
SONATSOFTW,SONATSOFTW.NS
STARHEALTH,STARHEALTH.NS
SBIN,SBIN.NS
SAIL,SAIL.NS
SWSOLAR,SWSOLAR.NS
STLTECH,STLTECH.NS
SUDARSCHEM,SUDARSCHEM.NS
SUMICHEM,SUMICHEM.NS
SPARC,SPARC.NS
SUNPHARMA,SUNPHARMA.NS
SUNTV,SUNTV.NS
SUNDARMFIN,SUNDARMFIN.NS
SUNDRMFAST,SUNDRMFAST.NS
SUNTECK,SUNTECK.NS
SUPRAJIT,SUPRAJIT.NS
SUPREMEIND,SUPREMEIND.NS
SUVENPHAR,SUVENPHAR.NS
SUZLON,SUZLON.NS
SWANENERGY,SWANENERGY.NS
SYMPHONY,SYMPHONY.NS
SYNGENE,SYNGENE.NS
TCIEXP,TCIEXP.NS
TCNSBRANDS,TCNSBRANDS.NS
TTKPRESTIG,TTKPRESTIG.NS
TV18BRDCST,TV18BRDCST.NS
TVSMOTOR,TVSMOTOR.NS
TANLA,TANLA.NS
TATACHEM,TATACHEM.NS
TATACOFFEE,TATACOFFEE.NS
TATACOMM,TATACOMM.NS
TCS,TCS.NS
TATACONSUM,TATACONSUM.NS
TATAELXSI,TATAELXSI.NS
TATAINVEST,TATAINVEST.NS
TATAMTRDVR,TATAMTRDVR.NS
TATAMOTORS,TATAMOTORS.NS
TATAPOWER,TATAPOWER.NS
TATASTEEL,TATASTEEL.NS
TTML,TTML.NS
TEAMLEASE,TEAMLEASE.NS
TECHM,TECHM.NS
TEJASNET,TEJASNET.NS
NIACL,NIACL.NS
RAMCOCEM,RAMCOCEM.NS
THERMAX,THERMAX.NS
THYROCARE,THYROCARE.NS
TIMKEN,TIMKEN.NS
TITAN,TITAN.NS
TORNTPHARM,TORNTPHARM.NS
TORNTPOWER,TORNTPOWER.NS
TCI,TCI.NS
TRENT,TRENT.NS
TRIDENT,TRIDENT.NS
TRIVENI,TRIVENI.NS
TRITURBINE,TRITURBINE.NS
TIINDIA,TIINDIA.NS
UCOBANK,UCOBANK.NS
UFLEX,UFLEX.NS
UNOMINDA,UNOMINDA.NS
UPL,UPL.NS
UTIAMC,UTIAMC.NS
ULTRACEMCO,ULTRACEMCO.NS
UNIONBANK,UNIONBANK.NS
UBL,UBL.NS
MCDOWELL-N,MCDOWELL-N.NS
VGUARD,VGUARD.NS
VMART,VMART.NS
VIPIND,VIPIND.NS
VAIBHAVGBL,VAIBHAVGBL.NS
VTL,VTL.NS
VARROC,VARROC.NS
VBL,VBL.NS
MANYAVAR,MANYAVAR.NS
VEDL,VEDL.NS
VIJAYA,VIJAYA.NS
VINATIORGA,VINATIORGA.NS
IDEA,IDEA.NS
VOLTAS,VOLTAS.NS
WELCORP,WELCORP.NS
WELSPUNIND,WELSPUNIND.NS
WESTLIFE,WESTLIFE.NS
WHIRLPOOL,WHIRLPOOL.NS
WIPRO,WIPRO.NS
WOCKPHARMA,WOCKPHARMA.NS
YESBANK,YESBANK.NS
ZFCVINDIA,ZFCVINDIA.NS
ZEEL,ZEEL.NS
ZENSARTECH,ZENSARTECH.NS
ZOMATO,ZOMATO.NS
ZYDUSLIFE,ZYDUSLIFE.NS
ZYDUSWELL,ZYDUSWELL.NS
ECLERX,ECLERX.NS
